180 1611 
28 79 1
28 172 -5
28 151 7
28 38 -8
28 134 -8
28 87 -5
28 78 7
28 175 -7
28 115 -7
28 158 -7
28 55 9
28 62 7
28 116 -9
28 148 -8
28 170 4
28 135 10
28 173 0
29 172 -9
29 109 6
29 95 -8
29 179 -9
29 53 10
29 117 4
29 167 4
29 141 -6
29 146 9
29 56 9
29 57 -4
29 163 -4
29 40 3
29 134 10
29 104 -4
29 82 9
29 137 2
30 71 -5
30 169 7
30 138 -10
30 111 0
30 83 8
30 116 -6
30 125 2
30 47 6
30 61 9
30 79 -5
30 177 7
30 101 2
30 68 7
30 114 6
30 137 -8
30 130 9
30 140 -7
30 84 -7
31 105 5
31 131 7
31 150 -4
31 176 3
31 73 7
31 164 8
31 158 -8
31 51 2
31 87 -5
31 178 -1
31 179 -2
31 42 -2
32 63 -2
32 72 6
32 50 -8
32 83 -4
32 178 -3
32 62 10
32 74 9
32 86 -9
32 99 -4
32 171 4
32 88 9
32 112 -5
32 143 -9
32 167 7
32 97 -2
32 65 9
32 109 -1
32 139 -9
33 119 -10
33 143 3
33 68 -8
33 76 -2
33 134 8
33 41 6
33 61 6
33 176 -7
34 39 5
34 62 6
34 47 6
34 97 5
34 151 -9
34 73 1
34 144 8
34 137 -8
34 77 -4
34 139 7
34 104 -10
34 152 8
34 94 -2
34 57 -10
34 51 -5
34 93 -7
35 173 -4
35 53 7
35 70 -9
35 125 -1
35 118 5
35 100 -4
35 145 -9
35 86 -7
35 166 4
35 68 -9
35 69 -3
35 92 -7
35 84 -1
35 88 0
35 89 3
36 83 10
36 126 8
36 69 -8
36 171 1
36 79 -5
36 118 9
36 59 -8
36 164 6
36 110 -10
36 119 8
36 51 9
36 170 8
36 161 10
36 144 9
36 44 3
36 174 9
37 116 10
37 45 9
37 163 -4
37 164 -8
37 70 -5
37 39 -9
37 105 -10
37 50 -7
37 108 -5
37 173 1
38 178 -3
38 129 -1
38 135 6
38 84 -7
38 92 -6
38 96 -10
38 44 -10
38 80 0
38 67 -7
38 42 -9
38 41 -1
38 180 2
38 171 1
38 112 -2
38 130 9
38 168 1
38 143 -8
38 149 -10
39 141 9
39 106 9
39 178 -4
39 100 0
39 81 4
39 137 9
39 143 4
39 164 3
39 74 4
39 122 1
40 64 1
40 168 0
40 173 -2
40 51 -10
40 63 -5
40 123 7
40 141 -5
40 179 1
40 118 5
40 98 8
40 94 -2
41 170 -4
41 141 -9
41 133 -1
41 156 9
41 130 0
41 175 6
41 47 6
41 168 -8
42 84 -5
42 122 6
42 179 3
42 145 6
42 106 10
42 92 -8
42 102 2
42 127 2
42 126 -8
42 107 -2
42 56 -1
43 64 4
43 135 2
43 124 -9
43 114 -5
43 59 0
43 48 3
43 54 7
43 127 1
43 96 -8
44 142 0
44 130 0
44 53 -10
44 156 5
44 106 -9
44 82 8
44 157 0
44 174 10
44 180 9
45 65 3
45 54 -8
45 97 6
45 147 7
45 138 9
45 173 7
45 114 8
45 126 9
45 111 2
45 118 5
45 55 4
45 66 0
45 129 -7
45 166 -8
45 122 0
45 160 -7
46 149 -10
46 77 -10
46 134 9
46 159 -9
46 105 -7
46 109 -1
46 111 10
46 157 0
46 88 8
46 133 2
46 138 -5
46 144 8
46 158 5
46 166 10
47 93 6
47 159 5
47 67 9
47 78 4
47 169 -1
47 75 8
47 127 6
47 54 -5
47 100 -7
47 117 4
47 53 8
47 98 0
47 152 0
47 135 -10
48 72 -2
48 95 8
48 177 -3
48 59 3
48 179 7
48 159 9
48 100 10
48 156 9
48 80 -7
48 53 0
48 96 9
48 153 8
48 135 -5
48 52 2
48 83 7
48 126 4
49 139 7
49 137 -10
49 128 7
49 54 6
49 129 7
49 146 10
49 94 1
49 166 -8
49 151 5
50 61 -3
50 143 -7
50 113 8
50 153 -6
50 89 7
50 76 -8
50 150 10
50 68 -1
51 137 2
51 68 -8
51 59 8
51 176 10
51 169 -6
51 101 -8
51 151 -3
51 142 -10
51 71 10
51 80 -8
51 92 9
51 72 -10
51 110 5
51 83 10
52 73 -9
52 112 -2
52 59 -5
52 107 -8
52 71 -5
52 65 9
53 99 -8
53 149 10
53 112 -4
53 88 10
53 82 3
53 167 -4
53 116 2
53 66 6
53 55 7
53 154 3
53 123 0
54 80 -5
54 122 -1
54 81 7
54 138 -6
54 142 -1
54 62 3
55 77 0
55 75 -4
55 157 10
55 60 2
55 128 -8
55 127 -2
55 138 -9
55 158 -7
55 90 8
55 103 -5
55 146 9
55 81 7
55 92 -3
55 122 -5
55 65 -5
55 176 -5
55 63 -2
55 153 4
56 68 -5
56 129 0
56 100 -7
56 111 -9
56 101 -5
56 64 -6
56 125 -4
56 72 3
56 122 -7
56 147 -3
56 152 6
56 109 -1
56 175 9
56 114 -2
56 98 -5
56 178 0
56 62 -1
56 115 -3
56 73 1
56 113 10
57 122 4
57 60 10
57 77 2
57 75 9
57 175 -7
57 168 -8
57 170 -5
57 124 -9
58 72 6
58 153 2
58 176 8
58 161 3
58 148 -3
58 103 -5
58 177 9
58 162 -10
58 74 -9
58 90 4
58 133 -10
58 132 -3
58 155 -9
58 95 3
58 127 -2
58 172 6
59 73 -7
59 68 9
59 169 5
59 165 -9
59 159 2
59 70 -4
59 177 -1
59 98 5
59 86 -7
59 72 -9
59 92 5
59 153 5
59 95 -6
59 99 2
60 84 -2
60 149 -1
60 81 2
60 150 7
60 104 -2
60 73 5
60 163 3
60 98 2
60 120 -8
60 162 -2
60 87 -10
60 68 -9
60 155 3
60 112 10
60 70 -3
61 139 -7
61 63 9
61 105 3
61 131 -6
61 163 -3
61 164 8
61 102 -2
61 111 6
62 155 10
62 146 7
62 167 -10
62 79 -3
62 113 -9
62 131 -9
62 65 -3
62 149 -10
63 90 2
63 165 -3
63 121 -9
63 80 7
63 154 -5
63 75 10
63 117 4
63 149 8
64 115 -4
64 171 1
64 65 7
64 137 8
64 68 -3
64 88 -7
64 69 6
64 162 -1
64 83 -4
64 128 -3
64 169 8
64 142 -3
64 80 7
64 177 4
64 139 -8
65 108 -3
65 132 -3
65 158 6
65 100 -8
65 160 10
65 95 6
65 144 -2
65 103 -2
65 106 6
65 118 -8
65 80 -3
65 88 -3
65 143 -7
65 135 -2
65 66 -10
65 72 7
65 138 8
66 79 -7
66 67 0
66 88 -4
66 92 5
66 137 -9
66 166 0
66 89 9
66 140 -2
67 92 -7
67 78 4
67 179 -2
67 121 -8
67 72 6
67 141 9
67 175 3
67 83 -9
67 128 2
67 80 -4
67 93 7
67 155 -1
68 168 9
68 119 -4
68 129 6
68 125 1
68 81 -5
68 155 -6
68 113 10
68 133 9
69 124 7
69 105 9
69 127 8
69 177 4
69 175 4
70 102 -3
70 108 10
70 136 -9
70 147 -2
70 96 -1
70 88 0
70 137 3
70 144 8
70 157 6
70 109 -10
70 123 7
70 156 -7
70 95 0
70 131 -6
71 139 8
71 151 -4
71 99 3
71 102 9
71 115 -1
71 116 -3
71 147 10
71 167 2
71 171 5
71 87 4
71 154 1
72 153 -2
72 152 -4
72 125 6
72 144 -6
72 129 -6
72 117 -9
72 75 -10
72 121 9
72 164 -8
72 165 8
72 90 0
72 130 1
72 118 4
72 82 0
73 176 9
73 121 7
73 93 -2
73 158 4
73 147 -1
73 119 3
73 126 -5
73 139 -5
74 156 -2
74 110 0
74 145 -2
74 120 6
74 151 5
74 168 5
74 117 -6
74 134 -6
74 87 6
74 96 0
75 149 -10
75 147 9
75 161 1
75 123 -6
75 160 0
75 120 -6
75 171 0
75 93 -10
75 94 -7
76 97 -5
76 143 8
77 179 -5
77 79 -4
77 121 -10
77 95 9
77 148 0
77 106 3
77 139 -9
77 142 -6
77 120 -7
77 103 0
77 108 0
77 109 4
77 127 2
77 83 -7
78 151 3
78 107 -2
78 139 -5
78 125 10
78 89 1
78 80 3
78 165 -2
78 86 5
78 171 -5
78 92 1
78 85 -5
78 90 -4
78 138 -5
78 166 -10
79 92 -8
79 93 -10
79 133 -8
79 130 -9
79 102 -3
79 121 -7
79 98 -2
79 139 -4
80 134 -1
80 123 -7
80 102 -7
80 150 9
80 170 10
80 174 -8
80 137 2
80 118 -4
81 145 7
81 113 -7
81 143 -3
81 117 -10
81 133 1
81 122 -6
81 84 4
81 104 9
81 162 -4
81 171 6
81 90 -1
81 105 2
81 156 9
82 131 -6
82 125 -8
82 178 -6
82 180 10
82 161 5
82 86 4
82 103 9
82 176 -3
82 135 -6
82 108 -6
82 147 -6
82 89 3
83 149 -8
83 85 -7
83 159 0
83 157 4
83 91 8
83 89 -6
83 132 7
84 102 -6
84 169 -4
84 141 6
84 120 4
84 92 1
84 127 -4
84 176 -2
85 117 1
85 151 -2
85 119 -6
85 115 5
85 112 5
85 122 -6
85 141 -6
85 132 -6
85 128 0
85 134 1
85 174 3
85 171 -5
85 178 6
86 149 -2
86 139 4
86 95 1
86 113 4
86 87 3
86 147 10
86 104 8
86 166 2
86 144 6
86 129 -9
86 99 3
86 141 2
87 146 3
87 168 9
87 88 -1
87 110 5
87 143 10
87 112 -6
87 98 -6
87 142 -9
87 169 3
87 89 3
87 103 4
87 164 -6
88 94 7
88 144 9
88 129 8
88 163 3
88 173 0
88 159 10
88 169 7
88 127 -10
88 105 -10
88 119 -7
89 179 6
89 108 4
89 112 0
89 144 0
89 158 4
89 136 5
89 110 -3
89 102 2
90 95 -7
90 105 -9
90 146 -9
90 123 8
90 139 1
90 91 -1
90 107 -2
90 150 3
90 178 7
90 125 -8
90 158 5
91 173 -4
91 144 6
91 94 4
91 95 10
91 140 -7
91 113 -9
91 142 1
91 126 7
91 128 -2
92 102 -10
92 135 9
92 131 10
92 141 9
92 104 0
92 109 -1
92 153 -5
92 142 8
92 93 -6
93 152 6
93 123 7
93 136 4
93 178 4
93 118 1
93 156 -10
93 101 -9
93 125 -8
94 160 5
94 159 7
94 96 0
94 119 9
94 114 -10
94 136 -8
94 168 7
94 180 2
94 165 -3
95 115 6
95 109 -3
95 103 3
95 140 1
95 123 -10
95 132 2
95 153 7
95 172 1
95 96 -1
95 175 -1
96 103 -8
96 168 -4
96 100 4
96 137 -9
96 180 -8
96 155 -7
96 140 -6
96 142 -8
97 100 5
97 149 2
97 131 8
97 139 -8
97 161 -1
97 120 6
97 143 -2
97 125 1
97 101 -7
97 155 10
97 177 2
97 115 -8
97 137 9
98 173 9
98 131 -7
98 127 7
98 126 10
98 109 6
98 174 -4
98 135 2
98 171 -1
98 160 -3
99 170 1
99 167 5
99 150 0
99 116 -7
99 157 1
99 153 6
99 134 -3
99 169 -6
99 126 6
99 147 0
99 133 -10
99 155 7
99 144 0
99 136 -3
100 127 2
100 147 -9
100 177 5
100 159 0
100 141 4
100 146 -5
100 117 -9
101 154 -7
101 106 -2
101 143 3
101 139 -5
101 138 4
101 165 -1
101 170 10
101 163 -4
101 141 -6
101 110 -7
101 114 -10
101 142 0
102 127 1
102 131 -10
102 148 -2
102 149 -1
102 144 -5
103 169 6
103 151 7
103 174 3
103 138 -5
103 127 10
103 166 6
103 108 3
103 105 4
104 125 -7
104 115 9
104 156 -6
104 141 -1
104 119 8
104 146 5
104 139 6
104 106 9
105 140 -10
105 127 -6
105 118 5
105 163 -6
105 157 2
105 131 2
105 169 4
105 146 -4
105 145 -8
105 122 4
105 162 7
106 169 3
106 141 7
106 140 3
106 131 -5
106 173 -10
106 129 1
106 117 2
106 135 -5
106 167 3
106 143 10
106 128 8
107 176 -7
107 121 -6
108 121 1
108 143 -1
108 116 9
108 153 7
108 126 -4
108 129 4
108 146 4
108 112 8
108 125 -9
108 133 -1
108 152 6
108 151 -2
109 141 -8
109 162 8
109 158 -6
109 179 4
109 130 1
109 151 -7
109 165 -5
109 152 -7
109 159 -4
109 120 -4
109 135 -8
110 135 -6
110 111 -6
110 178 7
110 129 6
110 163 5
110 157 6
110 176 3
110 123 1
110 159 -2
110 177 -9
110 149 -9
110 141 6
111 172 3
111 170 -4
111 126 2
111 168 -7
111 167 -8
111 121 -4
112 124 -8
112 123 4
112 171 -1
112 126 6
112 176 -1
112 166 2
112 130 10
112 179 -5
112 128 5
113 133 -4
113 159 -4
113 158 7
113 128 10
113 162 1
113 125 9
113 153 10
113 137 6
113 157 -9
113 122 -2
114 139 -8
114 151 -3
114 124 9
114 178 1
114 145 -4
114 157 7
115 144 -9
115 148 0
115 132 10
115 117 7
115 125 1
115 168 4
116 145 -1
116 139 3
116 167 -3
116 120 6
116 166 -9
116 143 -6
117 118 6
117 129 3
117 173 2
117 148 -5
117 177 6
117 136 -10
117 119 2
118 120 -1
118 164 10
118 168 3
119 144 -7
119 154 -9
119 120 -1
119 152 5
119 123 -10
119 173 -2
119 157 -7
119 141 10
120 144 -4
120 160 4
120 154 2
121 147 0
121 142 -8
121 144 4
121 138 10
122 141 7
122 167 4
122 164 -4
122 147 -4
122 124 -6
123 160 -3
123 163 5
123 174 1
123 137 -8
123 132 7
123 169 2
123 129 -6
123 133 2
124 171 -1
124 166 8
124 142 8
124 152 9
124 139 7
124 178 -10
124 148 8
125 128 -4
125 131 -1
125 136 9
125 153 -10
125 129 -1
125 164 -9
125 180 -10
125 142 -10
125 169 3
126 170 5
126 137 9
126 163 0
126 147 10
126 150 10
126 172 2
126 152 -6
126 138 3
127 163 9
127 145 -7
127 151 4
127 136 0
128 143 -10
128 148 -9
128 150 3
129 137 4
129 171 0
129 175 5
129 157 4
129 173 9
129 174 1
129 164 6
130 178 1
130 140 0
130 141 5
130 168 5
130 135 6
130 160 -6
130 179 8
130 148 6
131 178 4
131 147 -2
131 148 6
132 172 10
132 164 7
132 142 -7
132 140 -4
133 149 -4
133 153 -4
134 159 -5
134 137 -5
134 175 -6
134 154 -5
134 157 -2
134 165 -5
135 168 7
135 156 -9
135 158 5
135 155 -9
135 176 -5
136 141 -7
136 140 0
136 153 1
136 160 1
136 152 3
136 178 -9
137 166 10
137 159 4
138 144 -4
138 173 6
138 178 -4
138 165 -10
138 170 -4
139 158 -4
139 164 3
139 171 4
139 165 6
139 159 -1
140 153 8
140 154 -7
140 163 -3
141 159 5
141 158 8
141 144 8
142 180 6
142 167 10
142 171 7
143 152 4
143 145 -5
143 162 -1
143 165 -8
144 161 1
144 155 -5
144 145 -8
144 174 6
145 169 1
145 158 -7
145 161 1
145 148 10
146 172 5
146 158 -5
147 164 8
147 173 8
147 152 -2
147 159 5
148 171 2
148 160 -3
148 158 3
149 167 -5
149 172 2
149 164 -9
149 162 10
149 168 -5
149 175 -4
150 152 5
150 169 -5
150 167 -9
150 173 6
150 165 -8
151 178 -5
151 165 -3
152 156 -3
152 171 -10
154 159 -6
154 169 9
155 159 1
155 163 -1
155 166 9
156 175 1
156 170 6
156 173 10
156 163 3
157 168 -5
157 171 4
159 161 8
159 164 -6
159 179 0
159 178 6
160 168 3
160 173 9
161 167 -4
161 166 -3
161 169 -4
162 171 9
162 180 2
162 166 0
162 173 10
163 164 -7
164 175 -7
165 170 -3
165 176 1
169 173 -5
170 177 -4
170 173 2
175 179 6
177 178 -1
