180 1611 
29 154 -1
29 163 -1
29 56 1
29 97 -1
29 177 1
29 130 -1
29 79 -1
30 65 1
30 136 -1
30 160 1
30 94 -1
30 132 1
30 41 -1
30 80 1
30 166 1
30 64 1
30 154 1
30 75 -1
30 99 1
31 117 -1
31 96 -1
31 149 1
31 77 1
31 147 -1
31 128 1
31 109 -1
31 122 -1
31 169 -1
31 97 1
31 114 -1
31 162 -1
31 60 -1
31 144 -1
31 124 1
32 164 1
32 89 -1
32 173 -1
32 56 -1
32 37 -1
32 42 1
32 66 -1
32 105 1
32 96 -1
32 133 1
32 49 -1
32 100 1
32 86 1
32 91 -1
32 118 1
32 161 -1
32 58 -1
32 131 1
32 139 -1
32 55 1
32 130 1
33 176 -1
33 108 -1
33 169 1
33 144 1
33 165 -1
33 125 -1
33 42 1
33 143 -1
33 171 -1
33 96 1
33 146 -1
33 97 -1
33 149 -1
33 142 1
33 39 -1
33 45 -1
33 80 -1
34 67 1
34 82 -1
34 49 1
34 127 1
34 62 1
34 36 1
34 108 1
34 180 -1
34 170 1
34 68 -1
34 125 1
34 78 -1
34 51 -1
34 169 1
34 97 1
34 116 -1
34 174 -1
34 152 -1
34 157 1
34 72 -1
34 100 -1
35 103 1
35 81 1
35 159 1
35 46 1
35 145 1
35 40 1
35 92 1
35 140 -1
35 65 -1
35 134 1
35 39 1
35 97 1
35 104 -1
35 112 1
35 168 1
36 48 -1
36 84 1
36 144 1
36 159 -1
36 163 1
36 140 1
36 145 1
36 90 1
36 102 -1
36 57 -1
36 167 1
36 106 -1
36 165 -1
36 137 -1
36 154 -1
37 120 -1
37 60 1
37 124 1
37 109 -1
37 114 -1
37 54 1
37 119 -1
37 81 1
37 135 1
38 77 1
38 122 -1
38 124 -1
38 175 -1
38 133 1
38 177 1
38 128 -1
38 130 1
38 93 1
38 170 -1
38 105 1
39 173 1
39 50 -1
39 80 -1
39 125 -1
39 52 1
39 156 1
39 115 1
39 140 -1
39 114 1
39 45 1
39 127 1
39 89 -1
39 177 -1
39 72 -1
40 49 1
40 120 -1
40 163 1
40 64 1
40 159 -1
40 68 -1
40 168 1
40 94 -1
40 110 1
40 85 1
40 167 1
40 101 -1
40 150 1
40 122 -1
40 41 1
40 121 1
41 105 1
41 123 1
41 152 1
41 104 1
41 113 1
41 156 1
42 86 -1
42 132 1
42 139 -1
42 152 1
42 127 -1
42 147 1
42 116 1
42 47 -1
42 144 -1
42 163 1
42 100 -1
42 169 -1
43 117 -1
43 72 -1
43 121 1
43 100 1
43 163 1
43 60 1
43 159 -1
43 69 1
43 63 1
43 168 1
43 179 1
43 150 1
43 105 1
43 153 -1
43 109 -1
43 94 1
43 176 1
44 76 1
44 90 -1
44 163 1
44 53 1
44 79 1
44 126 -1
44 168 -1
44 135 1
44 56 1
45 103 1
45 153 -1
45 151 -1
45 161 1
45 82 1
45 176 -1
45 116 1
45 125 1
45 89 1
45 135 1
45 143 1
45 109 -1
45 91 -1
45 142 1
45 105 -1
45 165 -1
45 127 1
45 115 -1
45 173 -1
46 121 1
46 85 1
46 116 -1
46 143 1
46 139 -1
46 171 1
46 63 -1
46 70 -1
46 128 1
46 103 -1
46 111 -1
46 78 -1
46 47 -1
46 104 1
46 89 -1
46 53 -1
47 155 1
47 140 1
47 83 -1
47 131 1
47 80 1
47 129 -1
47 106 -1
47 82 1
47 132 1
48 179 -1
48 141 -1
48 89 -1
48 108 1
48 73 1
48 97 -1
48 101 1
48 87 1
48 66 -1
48 75 -1
48 62 -1
49 144 1
49 95 -1
49 121 1
49 130 1
49 115 1
49 152 -1
49 99 1
49 150 -1
49 162 -1
49 103 -1
49 113 1
49 98 -1
49 139 1
49 137 -1
49 92 1
49 174 -1
50 143 -1
50 153 1
50 126 1
50 132 -1
50 77 -1
50 56 -1
50 138 1
50 171 -1
50 96 -1
50 87 -1
50 88 -1
50 61 1
50 156 -1
50 174 1
50 137 -1
50 131 -1
50 157 1
50 130 1
51 113 -1
51 87 -1
51 134 1
51 108 1
51 146 1
51 138 -1
51 71 1
51 63 1
51 68 1
51 98 1
51 117 1
51 102 -1
51 118 -1
51 61 -1
51 67 1
51 159 -1
52 84 -1
52 160 -1
52 91 -1
52 131 1
52 85 -1
52 121 -1
52 130 -1
52 83 1
52 134 -1
52 170 1
52 122 -1
52 63 1
52 148 -1
52 169 1
52 145 -1
52 93 -1
52 62 1
52 95 1
52 89 -1
53 163 -1
53 126 -1
53 90 1
53 139 1
53 71 -1
53 57 -1
53 75 1
53 123 1
54 127 1
54 163 -1
54 75 -1
54 67 1
54 162 -1
54 55 1
54 170 -1
54 146 1
54 143 -1
54 93 -1
54 132 1
54 102 -1
54 135 1
54 110 1
54 157 -1
55 62 -1
55 166 1
55 71 -1
55 138 1
55 61 -1
55 132 1
55 60 -1
55 119 1
55 87 1
55 123 -1
55 147 -1
55 114 -1
56 174 1
56 146 -1
56 97 -1
56 178 -1
56 132 -1
56 151 -1
56 122 -1
56 121 -1
57 58 1
57 153 1
57 159 1
57 158 1
57 122 1
57 162 -1
58 125 1
58 78 1
58 85 1
58 102 1
58 86 1
58 98 1
58 159 1
58 129 1
58 123 -1
58 75 1
59 114 -1
59 157 1
59 62 -1
59 68 -1
59 110 1
59 103 1
59 85 1
59 146 -1
59 129 -1
59 175 -1
60 154 1
60 164 -1
60 78 -1
60 173 -1
60 180 -1
60 157 1
60 111 1
60 109 -1
60 96 -1
60 135 1
60 146 1
61 142 1
61 135 1
61 164 -1
61 125 -1
61 107 1
61 171 1
61 106 1
62 161 -1
62 121 1
62 157 1
62 71 1
62 126 -1
62 176 1
62 145 1
62 147 1
62 80 -1
62 170 -1
62 148 1
62 75 1
62 107 -1
63 147 1
63 162 -1
63 94 1
63 109 -1
63 102 -1
63 78 1
63 116 -1
63 158 1
64 159 1
64 100 1
64 78 -1
64 92 1
64 79 -1
65 142 -1
65 70 1
65 82 1
65 95 -1
65 87 -1
65 156 -1
65 129 -1
65 108 1
65 127 1
65 154 1
65 96 1
65 139 -1
65 89 -1
65 68 1
66 79 1
66 101 1
66 151 -1
66 100 1
66 146 -1
66 175 -1
66 78 -1
66 72 1
66 170 -1
66 123 -1
67 96 1
67 166 1
67 175 -1
67 158 -1
67 173 -1
67 95 1
67 68 1
67 77 -1
67 137 1
67 88 1
67 122 1
68 80 1
68 177 -1
68 100 1
68 168 1
68 128 1
68 158 1
68 102 -1
68 124 -1
68 148 -1
68 133 1
68 82 -1
68 180 1
69 151 1
69 118 -1
69 126 1
69 117 1
69 138 1
69 103 -1
69 144 1
69 146 1
69 149 1
69 107 1
69 77 -1
69 100 1
69 160 -1
69 125 -1
70 180 1
70 162 1
70 81 1
70 119 1
70 114 -1
70 108 1
70 129 -1
70 83 -1
70 75 1
70 126 1
70 105 -1
71 127 -1
71 147 -1
71 74 -1
71 99 -1
71 116 -1
71 144 -1
71 96 1
71 122 1
71 111 -1
71 77 1
72 180 1
72 107 -1
72 73 -1
72 79 1
72 161 -1
72 83 -1
72 147 -1
73 150 1
73 84 1
73 125 -1
73 144 1
73 96 -1
73 158 -1
73 142 -1
74 171 1
74 138 -1
74 112 -1
74 164 -1
74 145 1
74 180 1
74 85 -1
75 92 1
75 144 -1
75 112 1
75 175 1
75 150 -1
75 155 -1
75 135 1
75 119 -1
75 153 -1
75 86 -1
75 146 1
76 142 -1
76 115 1
76 80 1
76 138 -1
76 106 -1
76 134 1
76 158 -1
76 130 -1
76 170 -1
77 143 -1
77 150 -1
77 164 -1
77 92 1
77 146 1
77 108 1
77 169 -1
77 161 -1
77 85 -1
77 81 1
77 160 -1
77 178 1
78 113 1
78 135 -1
78 120 -1
78 150 -1
78 133 1
78 152 -1
78 170 1
78 128 1
78 155 -1
79 144 -1
79 117 1
79 105 -1
79 109 -1
79 84 1
79 138 1
79 154 1
79 157 1
79 118 1
79 119 -1
79 107 -1
79 123 -1
80 133 -1
80 97 1
80 128 1
80 115 -1
80 152 1
80 149 1
80 167 -1
80 110 -1
80 104 1
80 158 -1
80 82 1
80 98 1
80 180 -1
80 155 -1
80 90 -1
80 172 -1
80 99 1
81 113 1
81 146 1
81 116 1
81 89 1
81 129 1
81 92 1
81 97 1
81 140 1
81 163 1
81 91 -1
81 144 -1
81 114 -1
81 136 -1
81 82 -1
82 147 -1
82 131 -1
82 174 -1
82 166 1
82 121 1
82 148 1
82 138 -1
82 155 1
82 176 1
82 93 1
83 151 1
83 87 -1
83 172 1
83 127 1
83 120 1
83 110 1
83 159 1
83 113 1
83 103 -1
83 142 1
83 94 1
83 106 -1
83 102 -1
84 128 -1
84 166 1
84 97 1
84 125 1
84 127 -1
84 139 -1
84 95 -1
84 101 1
84 151 -1
84 142 -1
84 90 1
84 115 -1
84 93 1
84 179 -1
85 117 -1
85 97 1
85 168 -1
85 114 -1
85 119 1
85 155 -1
86 118 -1
86 163 -1
86 117 -1
86 144 -1
86 114 1
86 179 1
86 158 -1
86 108 -1
86 97 -1
86 104 1
86 137 1
87 111 1
87 120 -1
87 164 1
87 137 1
87 150 1
87 161 -1
87 90 -1
87 160 -1
87 176 1
88 116 -1
88 154 1
88 119 -1
88 160 1
88 156 1
88 133 1
88 128 1
88 165 1
88 132 -1
89 165 -1
89 110 1
89 135 -1
89 105 -1
89 107 1
89 123 1
89 154 1
89 152 1
89 163 -1
90 105 1
90 91 -1
90 134 -1
91 146 -1
91 177 -1
91 168 1
91 137 -1
91 111 1
91 122 1
91 163 1
91 159 -1
91 172 1
91 140 -1
92 94 -1
92 134 -1
92 154 1
92 120 -1
92 169 1
92 127 1
92 140 -1
92 108 1
92 100 1
93 106 -1
93 167 1
93 139 -1
93 154 -1
93 180 -1
93 138 -1
93 130 1
93 166 1
93 125 -1
94 179 -1
94 169 1
94 126 -1
94 137 -1
94 109 1
94 101 1
94 151 -1
94 174 -1
94 132 -1
95 113 -1
95 100 1
95 118 1
95 96 -1
95 154 1
95 124 -1
95 168 1
96 151 1
96 125 -1
96 112 -1
96 163 1
96 156 1
96 118 -1
96 98 1
96 145 -1
97 162 -1
97 129 1
97 170 1
97 158 -1
97 174 -1
97 132 1
97 126 -1
97 101 -1
97 115 -1
97 144 1
97 98 -1
97 138 -1
98 180 -1
98 112 -1
98 141 1
98 153 -1
98 118 1
98 123 -1
98 124 1
99 153 -1
99 129 -1
99 115 1
99 164 -1
99 172 -1
99 109 1
99 178 1
100 175 1
100 152 -1
100 158 -1
100 113 -1
100 144 -1
100 131 1
100 106 1
100 105 -1
100 151 -1
101 121 1
101 173 -1
101 155 -1
101 147 1
101 119 1
101 117 1
101 154 1
101 170 -1
101 126 -1
102 170 1
102 162 -1
102 178 -1
102 133 1
102 134 1
102 163 1
102 146 1
102 142 -1
102 180 1
103 153 1
103 114 -1
103 169 -1
103 127 -1
103 159 1
103 122 -1
103 120 -1
103 129 -1
103 135 -1
104 114 1
104 139 -1
104 179 -1
105 111 -1
105 160 1
105 146 1
105 149 -1
105 123 -1
105 135 1
105 113 1
105 115 1
105 112 1
105 119 -1
105 130 1
106 117 -1
106 143 -1
106 140 -1
106 178 -1
106 167 1
106 177 -1
107 150 -1
107 176 -1
107 145 1
107 168 -1
107 171 1
107 124 -1
108 148 1
108 114 -1
108 124 1
108 127 1
108 174 -1
108 128 1
108 134 1
108 146 -1
109 118 1
109 171 -1
109 170 -1
109 141 1
109 134 1
109 122 -1
109 154 -1
109 155 1
110 153 -1
110 137 1
110 133 -1
110 149 -1
110 156 -1
110 146 1
110 169 -1
110 135 -1
110 127 -1
110 115 1
110 120 -1
110 166 -1
111 115 -1
111 151 -1
111 168 -1
111 132 -1
111 140 -1
111 152 -1
111 158 -1
112 155 -1
112 142 -1
112 118 -1
112 151 1
112 170 -1
112 172 -1
112 129 1
112 130 -1
112 152 1
112 133 1
113 160 1
113 174 -1
113 123 -1
113 126 1
113 114 1
113 164 -1
113 138 -1
114 180 -1
114 179 1
114 156 -1
114 168 -1
114 141 -1
114 153 1
115 163 1
115 180 -1
115 121 -1
115 146 1
115 139 -1
115 156 1
115 132 1
116 166 1
116 180 1
116 143 1
116 133 1
116 137 1
116 178 -1
117 133 1
117 140 1
117 169 1
117 138 -1
117 125 -1
117 155 -1
118 163 -1
118 133 1
118 142 1
118 168 1
118 178 1
118 161 -1
118 160 1
119 176 1
119 167 -1
119 158 -1
119 173 1
119 128 1
119 135 1
119 177 -1
120 136 -1
120 174 1
120 164 1
121 176 1
121 150 1
121 175 -1
121 124 1
121 148 -1
121 155 -1
121 165 1
122 164 -1
122 168 1
122 123 1
122 165 -1
122 174 1
122 180 -1
122 136 1
123 143 1
123 133 -1
123 128 -1
123 177 1
123 152 1
124 146 1
124 173 -1
124 151 -1
125 127 1
125 134 -1
125 179 1
125 145 1
125 163 1
125 164 1
125 126 1
126 170 1
126 165 -1
126 155 -1
126 180 1
126 144 -1
127 128 1
127 161 1
127 132 -1
128 162 -1
128 168 1
128 156 -1
129 157 -1
129 154 1
129 138 1
129 180 -1
129 134 -1
130 178 -1
130 163 1
130 140 1
130 132 1
130 146 1
130 160 -1
130 153 1
130 145 1
130 169 -1
131 133 1
131 147 1
131 164 1
131 170 -1
132 150 -1
132 144 1
132 162 -1
132 177 -1
132 178 1
133 140 1
133 148 1
133 165 -1
133 177 -1
134 162 -1
134 148 1
134 135 1
134 142 1
135 145 1
135 159 -1
135 146 -1
135 148 1
135 161 1
136 176 1
136 150 1
136 154 -1
136 155 -1
136 168 -1
137 160 -1
137 179 1
137 175 1
137 168 -1
137 144 1
138 152 1
138 145 -1
138 169 -1
138 161 -1
139 146 1
139 164 -1
139 167 -1
140 176 -1
140 162 -1
140 144 1
140 161 1
141 174 1
141 165 -1
142 146 1
142 149 -1
143 172 -1
143 152 -1
143 155 -1
143 151 -1
144 146 1
144 148 -1
144 176 -1
144 156 -1
144 159 -1
145 162 -1
146 155 -1
146 149 -1
146 178 -1
146 148 1
147 176 -1
148 169 -1
148 152 1
148 176 -1
149 167 1
149 169 -1
149 150 -1
149 170 -1
150 176 1
150 171 -1
150 177 1
151 154 1
151 167 1
151 159 1
151 169 1
152 179 1
152 180 1
152 160 -1
153 164 1
153 169 1
153 167 1
153 158 -1
155 157 -1
155 168 -1
155 176 -1
155 171 -1
156 174 -1
156 180 1
161 165 -1
162 176 -1
162 168 -1
163 176 -1
163 166 -1
163 167 1
164 170 1
164 177 -1
166 167 1
166 175 -1
167 180 -1
170 180 -1
170 176 -1
170 171 1
171 176 -1
172 173 -1
173 174 -1
174 180 -1
174 177 -1
174 179 1
