180 1611 
39 54 2
39 60 7
39 130 3
39 168 7
39 170 1
39 137 8
39 150 7
39 72 6
39 83 1
39 110 4
39 161 9
39 149 8
40 168 1
40 82 5
40 156 2
40 83 9
40 140 4
40 80 9
40 61 8
40 124 9
40 77 3
40 95 1
40 123 7
41 82 6
41 45 2
41 169 7
41 60 5
41 145 5
41 116 4
41 105 4
41 129 4
41 100 10
41 122 1
41 93 5
41 174 1
41 99 8
41 54 5
42 132 5
42 119 6
42 52 7
42 59 6
42 118 2
42 137 8
42 61 2
42 44 7
42 156 7
42 75 8
42 82 2
42 162 6
42 163 6
42 146 9
43 74 9
43 98 5
43 151 10
43 57 4
43 178 2
43 113 4
43 133 7
43 63 3
43 88 2
43 54 4
43 174 9
43 87 6
43 110 6
43 51 2
43 67 3
43 157 10
43 144 7
43 105 4
43 78 3
43 169 8
44 70 6
44 109 8
44 137 1
44 74 8
44 96 1
44 105 6
44 89 8
44 161 10
44 55 5
44 172 9
45 114 5
45 57 9
45 68 10
45 151 1
45 110 8
45 160 8
45 79 4
45 100 5
45 154 3
45 180 10
45 63 5
45 168 2
45 115 10
45 165 2
45 148 9
45 58 10
46 65 8
46 73 2
46 129 1
46 59 6
46 139 10
46 63 7
46 116 8
46 95 7
46 136 1
46 176 7
46 99 3
47 98 2
47 102 7
47 154 1
47 99 8
47 171 1
47 155 9
47 117 7
47 150 1
48 51 4
48 94 5
48 82 6
48 122 6
48 123 1
48 168 1
48 133 1
48 70 9
48 99 1
48 101 9
48 172 9
48 59 7
48 136 5
48 92 3
48 135 4
48 103 3
48 147 6
48 86 7
48 131 5
48 177 3
48 151 10
49 85 3
49 116 3
49 50 9
49 113 1
49 78 2
49 159 5
49 76 7
49 118 3
49 150 3
49 171 5
49 161 6
49 55 3
50 173 8
50 145 6
50 162 2
50 142 5
50 117 4
50 139 8
50 176 2
50 74 3
50 119 2
50 54 9
50 71 7
50 55 4
50 67 5
50 155 8
50 109 3
50 84 8
50 133 7
50 62 8
50 72 7
50 85 1
51 57 8
51 132 9
51 98 7
51 65 8
51 71 3
51 123 2
51 103 9
51 174 2
51 168 5
51 111 8
52 151 3
52 143 8
52 149 7
52 87 10
52 112 10
52 164 8
52 171 5
52 78 10
52 108 2
52 91 4
52 123 3
53 172 1
53 71 9
53 77 2
53 63 8
53 167 10
53 170 10
53 109 2
53 139 10
53 85 2
53 62 5
53 134 8
53 96 5
53 120 10
53 127 7
53 125 10
53 163 3
53 156 6
53 108 6
54 172 4
54 127 10
54 136 2
54 100 5
54 165 4
54 115 1
54 163 1
55 179 2
55 96 2
55 97 6
55 123 8
55 167 10
55 147 1
55 149 6
55 81 6
55 151 7
55 63 4
55 154 1
56 73 5
56 118 5
56 155 7
56 58 4
56 123 5
56 109 10
56 113 2
56 145 4
56 114 6
56 143 4
56 84 7
56 64 3
57 126 7
57 180 9
57 81 3
57 83 1
57 115 5
57 168 7
57 158 2
57 167 2
57 174 5
57 145 5
57 155 2
57 86 2
58 115 2
58 172 6
58 86 7
58 129 5
58 109 10
58 152 10
58 155 4
58 124 5
58 65 6
58 170 3
59 147 1
59 62 6
59 79 4
59 98 8
59 122 1
59 178 10
59 72 6
59 116 6
59 139 2
59 154 10
59 145 3
59 165 8
60 156 5
60 177 7
60 107 7
60 96 7
60 144 4
60 179 8
61 112 6
61 122 7
61 156 2
61 146 6
61 69 2
61 151 8
61 78 3
61 125 9
61 180 1
61 159 7
61 113 2
62 143 7
62 155 1
62 147 5
62 162 7
62 138 5
62 97 3
63 103 6
63 129 7
63 70 3
63 100 8
63 68 5
63 113 9
63 98 1
63 102 10
63 73 6
63 80 10
63 151 2
63 83 3
63 86 5
63 131 2
63 167 9
64 149 5
64 108 4
64 70 3
64 73 10
64 162 2
64 169 3
64 90 7
64 110 3
64 121 7
64 159 8
64 163 3
64 91 3
64 174 10
65 152 8
65 145 4
65 162 3
65 89 4
65 171 5
65 85 3
65 92 9
66 125 4
66 118 3
66 129 2
66 138 2
66 69 6
66 145 9
66 123 3
66 136 5
66 165 10
66 68 7
66 176 10
66 101 2
66 95 3
66 112 9
67 110 10
67 130 5
67 111 6
67 74 10
67 178 8
67 113 5
67 103 10
67 72 9
67 166 3
67 76 1
67 114 2
67 68 10
67 179 1
67 96 10
68 137 8
68 105 10
68 148 1
68 171 2
68 163 1
68 72 1
68 74 7
68 167 7
69 126 5
69 141 2
69 138 6
69 118 7
69 169 8
69 152 6
69 86 6
69 105 9
69 155 7
69 94 7
69 109 1
69 131 6
70 134 2
70 103 8
70 141 9
70 87 9
70 120 9
70 156 9
70 168 2
70 140 10
70 165 5
70 85 10
70 97 1
71 165 9
71 149 10
71 82 10
71 122 3
71 137 6
71 129 4
71 107 10
71 176 6
71 157 7
71 125 5
72 168 4
72 148 4
72 149 2
72 74 8
72 175 10
72 120 1
72 144 2
72 141 2
72 153 7
72 131 3
72 143 2
72 98 8
73 91 7
73 123 1
73 180 8
73 102 2
73 132 10
73 88 6
73 135 6
73 147 2
73 94 6
73 110 6
73 177 5
74 102 5
74 177 5
74 126 10
74 75 5
74 134 3
74 143 7
74 175 5
74 172 7
74 144 8
74 119 5
74 163 9
74 158 1
74 160 1
74 135 5
74 99 10
75 80 9
75 103 7
75 177 10
75 135 7
75 86 4
75 148 10
75 114 10
75 162 2
76 178 9
76 111 8
76 148 2
76 158 6
76 157 4
76 168 4
76 109 10
76 113 8
76 83 9
76 141 6
76 93 3
76 147 8
76 90 4
76 79 8
77 78 3
77 174 8
77 137 10
77 179 6
77 116 4
77 128 9
78 151 7
78 104 3
78 157 5
78 80 1
78 100 2
78 172 1
78 127 9
78 114 8
78 133 1
78 103 7
79 163 2
79 130 10
79 128 5
79 135 9
79 172 10
79 95 3
79 159 5
79 119 3
79 126 7
79 164 3
79 160 3
80 81 2
80 152 8
80 154 4
80 124 10
80 148 3
80 82 7
80 175 8
80 144 1
80 126 8
81 141 6
81 108 7
81 169 2
81 131 8
81 126 3
81 174 6
81 104 9
81 99 7
81 135 1
81 82 1
81 133 7
82 130 3
82 150 1
82 127 3
82 126 4
82 101 5
82 148 6
82 140 10
82 142 5
82 97 2
82 119 4
83 146 3
83 170 7
83 108 6
83 138 9
83 176 5
83 139 3
83 125 6
83 155 3
84 146 7
84 155 7
84 124 2
84 92 10
84 142 2
84 161 2
84 89 2
85 173 6
85 112 7
85 144 1
85 86 9
85 130 3
85 123 3
86 180 2
86 174 10
86 116 3
86 152 6
86 123 8
86 166 9
86 167 9
86 107 3
86 177 1
86 153 8
87 97 9
87 166 6
87 165 3
87 118 6
87 100 9
87 126 8
87 138 4
87 127 1
87 151 5
87 103 7
88 158 7
88 131 2
88 123 1
88 151 1
88 141 2
88 125 4
88 150 5
88 113 7
88 155 7
88 92 3
88 148 3
89 147 2
89 143 5
89 148 4
89 149 9
89 161 4
89 132 5
89 175 10
89 101 5
90 95 4
90 101 2
90 167 7
90 100 8
90 106 10
90 103 5
90 114 6
90 145 7
90 159 4
90 120 2
91 166 8
91 131 7
91 180 8
91 169 7
91 178 4
91 177 6
91 165 2
91 141 8
91 133 1
91 146 3
92 113 2
92 151 2
92 126 10
92 132 9
92 120 8
92 124 3
92 150 5
92 147 8
92 173 8
92 155 8
93 145 5
93 129 6
93 116 9
93 168 9
93 105 7
93 171 9
93 158 4
93 101 1
94 95 10
94 133 8
94 158 1
94 129 4
94 140 6
94 108 7
94 154 6
94 145 3
94 118 10
95 165 10
95 101 9
95 133 6
95 160 3
95 132 9
95 149 6
95 180 3
95 158 10
95 174 1
96 116 3
96 97 1
96 102 6
96 128 7
96 101 7
96 159 6
96 100 5
96 177 9
97 163 10
97 122 9
97 150 8
97 118 9
97 173 2
97 145 1
97 171 2
97 113 3
98 116 5
98 140 7
98 120 7
98 143 6
98 130 8
98 151 6
98 145 6
98 102 4
98 122 10
99 144 7
99 115 3
99 153 4
99 136 9
99 150 9
99 123 1
99 163 6
99 133 3
99 126 10
99 108 8
99 177 8
100 104 6
100 161 2
100 145 3
100 154 8
100 152 10
100 173 8
101 121 10
101 132 5
101 153 10
101 172 1
101 122 4
101 105 10
101 141 3
102 125 5
102 137 1
102 108 1
102 140 7
102 136 4
102 115 6
103 164 7
103 140 9
103 143 2
103 163 1
103 144 1
104 145 7
104 112 5
104 148 6
104 146 8
105 166 5
105 163 7
105 118 6
105 117 2
105 177 4
105 175 10
105 123 5
105 139 10
106 146 2
106 132 9
106 142 9
106 126 6
106 155 5
106 168 7
106 112 4
106 133 5
106 152 3
106 177 3
107 120 7
107 145 7
107 151 8
107 135 9
107 123 4
107 113 1
107 164 3
108 111 2
108 147 2
108 136 9
108 143 6
109 148 3
109 117 9
109 111 7
109 140 1
110 148 6
110 126 6
110 162 8
110 165 9
110 151 9
110 115 2
110 147 9
110 170 6
110 133 5
110 113 5
110 114 3
111 161 1
111 171 2
111 153 7
111 119 1
111 156 8
111 137 3
111 130 1
111 115 3
111 140 2
112 145 1
112 161 6
112 143 2
113 129 8
113 162 5
113 154 10
113 149 3
113 166 1
113 144 6
113 128 9
113 117 5
114 121 8
114 117 5
114 168 5
114 161 5
114 149 2
115 169 3
115 175 1
115 139 7
115 179 3
115 117 7
115 138 9
115 133 5
116 149 4
116 119 6
116 176 3
116 174 2
116 124 10
116 136 2
116 138 3
116 180 10
116 156 8
116 122 10
116 126 8
116 127 1
116 159 3
117 130 5
117 124 4
117 129 4
117 134 8
117 154 8
117 163 5
117 168 4
117 147 6
117 177 8
117 125 7
117 135 6
117 142 9
118 152 5
118 150 10
118 141 10
118 142 1
118 130 5
119 149 9
119 143 2
119 140 2
119 162 2
119 121 8
119 164 9
120 147 4
120 128 10
120 158 3
120 146 6
120 161 10
121 174 3
121 166 3
121 134 1
121 170 10
121 175 8
121 163 5
121 136 4
121 180 2
121 125 1
121 145 10
122 176 9
122 128 3
122 162 7
122 141 3
122 152 1
122 157 8
122 174 3
123 138 5
123 147 8
123 142 10
123 126 9
124 170 9
124 126 6
124 165 5
124 160 4
124 147 8
125 135 5
125 132 4
125 127 7
125 178 3
125 154 10
125 175 5
125 167 3
126 133 6
126 180 3
126 153 4
126 127 8
126 143 10
126 134 7
126 138 1
126 131 4
126 171 9
126 162 6
127 160 5
127 162 2
127 168 10
127 130 1
127 167 9
127 146 5
127 129 2
127 137 7
127 139 10
127 157 6
127 169 2
127 163 9
127 134 4
128 157 3
128 142 9
128 129 4
129 167 5
129 136 10
129 163 7
129 143 3
130 153 5
130 139 7
130 158 2
131 140 4
131 167 9
131 148 8
131 173 1
131 153 2
132 170 4
132 172 4
132 169 6
132 174 6
132 144 9
132 165 6
132 175 3
132 146 2
132 149 7
132 136 5
132 134 8
133 141 2
133 177 6
133 134 6
133 144 3
133 167 7
133 139 8
133 136 10
133 169 3
134 136 6
134 155 1
134 145 3
134 137 9
134 152 7
135 157 3
135 169 8
135 173 4
135 174 4
136 180 6
136 168 6
136 157 8
136 144 1
136 146 8
136 149 2
136 165 6
137 178 3
137 155 10
137 159 8
137 152 6
137 169 9
137 167 4
137 163 5
138 172 9
138 162 7
138 163 6
138 161 6
138 154 7
139 167 3
139 177 10
139 143 10
139 148 1
139 150 2
140 174 7
140 158 5
140 179 2
140 178 9
140 180 6
140 168 1
141 169 2
141 163 8
141 147 7
141 150 3
142 146 2
142 162 6
142 165 9
143 157 9
143 172 2
143 148 6
144 174 2
144 173 1
144 150 7
145 167 9
146 157 5
146 154 4
147 177 5
147 168 9
148 154 10
148 167 9
148 149 4
148 172 3
149 175 1
149 151 9
149 162 3
149 157 2
149 163 8
150 177 5
150 178 3
150 171 10
150 161 7
150 152 10
150 155 1
150 165 9
151 173 3
151 155 3
151 169 1
151 157 10
151 158 6
152 175 8
152 172 2
152 171 1
152 179 4
152 155 1
153 154 4
153 160 1
154 177 8
155 174 6
155 160 10
156 162 3
157 169 7
158 167 4
158 166 7
159 167 7
159 178 6
160 171 7
160 178 3
160 170 10
161 163 4
161 179 2
163 169 3
164 169 10
164 176 4
164 168 3
165 177 8
167 175 9
167 173 8
167 180 10
167 176 10
167 169 6
169 180 10
169 174 9
171 173 8
172 177 9
174 176 5
175 180 7
175 177 7
